Name,ID,GND
NOBEL - Joseph - Dr. ,2457,NA
NOBEL - Nehemia Zwi Anton - Dr. ,2458,NA
NORDEN - Joseph - Dr. ,2459,http://d-nb.info/gnd/143114921
NORDHEIMER - Viktor - Dr. ,2460,NA
NORDMANN - Moïse ,2461,http://d-nb.info/gnd/1064861946
NUSSBAUM - Max Mosche - Dr. ,2462,NA
OBERLÄNDER - Kurt ,2463,NA
OCHS - David - Dr. ,2464,NA
OCHS - Samuel Moses - Dr. ,2465,http://d-nb.info/gnd/125456824
OLITZKI - Markus - Dr. ,2466,NA
OPPENHEIM - Gustav - Dr. ,2467,NA
OPPENHEIMER - Julius - Dr. ,2468,NA
ORENSTEIN - Aaron - Dr. ,2469,http://d-nb.info/gnd/125546181
OSTFELD - Hermann - Dr. - 1951 Namensänderung: Zwi HERMON ,2470,http://d-nb.info/gnd/118928627
PERITZ - Curt - Dr. ,2471,http://d-nb.info/gnd/-
PERITZ - Moritz - Dr. ,2472,NA
PERLES - Felix - Prof. Dr. ,2473,http://d-nb.info/gnd/116079576
PERLITZ - Gabriel Gustav - Dr. ,2474,http://d-nb.info/gnd/-
PETUCHOWSKI - Marcus Mordechai Salomon - Dr. ,2475,NA
PFINGST - Gustav - Dr. ,2476,NA
PHILIPP - Alfred Ahron - Dr. ,2477,NA
PICK - Ludwig - Dr. ,2478,NA
PICK - Seligmann - Dr. ,2479,NA
PINCOFFS - Ludwig Elieser - Dr. ,2480,NA
PINKUSS - Fritz - Dr. - romanisiert Frederico P. ,2481,NA
PINKUSS - Hermann Israel - Dr. ,2482,NA
PLATO - Immanuel - Dr. ,2483,NA
PLESSNER - Elias ,2484,http://d-nb.info/gnd/143570102
PLOTKE - Fritz David - Dr. - auch PLOCKE o. PLOTTKE - in den USA: Frank D. PLOTKE ,2485,NA
POLIATSCHEK - Moïse ,2486,NA
PORGES - Nathan - Prof. Dr. ,2487,http://d-nb.info/gnd/128988215
POSEN - Gerson ,2488,NA
POSEN - Jakob S. ,2489,NA
POSNER - Arthur Bernhard - Dr. - hebr. Akiva Baruch P. ,2490,NA
POSNER - Salomon - Dr. ,2491,NA
PRAGER - Isaac Emil - Dr. ,2492,NA
PRIJS - Joseph Akiba - Dr. ,2493,http://d-nb.info/gnd/114121451
PRINZ - Joachim - Dr. ,2494,NA
RABIN - Israel Abraham - Prof. Dr. ,2495,NA
RABINOW - Samuel Josef - engl. Shmuel Yosef RABINOV ,2496,NA
RAU - David - Dr. ,2497,NA
RAWICZ - Victor Meyer - Dr. - auch RAWITSCH ,2498,NA
RAWITSCHER. ,2499,NA
REBHUN - David ,2500,NA
RICHTER - Karl - Dr. ,2501,NA
RICHTER - Salomon - Dr. ,2502,NA
RIEGER - Paul - Dr. ,2503,http://d-nb.info/gnd/139714847
RIPPNER - Benjamin - Dr. ,2504,NA
RITTER - Bernhard Löbel - Dr. ,2505,NA
ROGOSNITZKY - Moses ,2506,NA
ROLLER - Eisig - auch Isaac Ajzik R. ,2507,NA
RÖSEL - Isaak Isert - Dr. ,2508,NA
ROSENAK - Leopold - Dr. ,2509,http://d-nb.info/gnd/126855609
ROSENBERG - Isaac M. - Dr. ,2510,NA
ROSENBERG - Manfred - Dr. - hebr. Meir ,2511,NA
ROSENBLÜTH - Simon - Dr. ,2512,NA
ROSENTHAL - Arthur - Dr. ,2513,NA
ROSENTHAL - Frank - Dr. - auch Franz R. ,2514,NA
ROSENTHAL - Karl - Dr. ,2515,NA
ROSENTHAL - Ludwig - Dr. ,2516,NA
ROSENTHAL - Ludwig August - Dr. ,2517,NA
ROSENWASSER - Hirsch Mendel Emil - Dr. ,2518,NA
ROSENZWEIG - Adolf - Dr. ,2519,NA
ROSENZWEIG - Arthur - Dr. ,2520,NA
ROSENZWEIG - Benjamin ,2521,NA
ROTH - Alexander - Dr. - ungar. Sandor R. ,2522,NA
ROTHSCHILD - Lothar Simon - Dr. Dr. h.c. ,2523,http://d-nb.info/gnd/142133159
ROTTENBERG ,2524,NA
RUBEN - J. - Dr. ,2525,NA
RÜLF. ,2526,NA
RÜLF - Friedrich Salomon - Dr. - hebraisiert Schlomo R. ,2527,NA
RÜLF - Gutmann Yom-Tov - Dr. ,2528,NA
SAGALOWITSCH - Jacob Meir - auch SEGALOWITSCH ,2529,NA
SALOMON - Benjamin Falk Felix - Dr. ,2530,NA
SALOMON - Hans - Dr. ,2531,NA
SALOMON - Leo Lewin - Dr. ,2532,NA
SALOMONOWICZ - Ludwig - Dr. ,2533,NA
SALOMONSKI - Martin - Dr. - Pseudonym: Stefan Reginald MARKNES ,2534,http://d-nb.info/gnd/141248920
SALZBERGER - Georg - Dr. ,2535,NA
SALZBERGER - Moritz - Dr. ,2536,NA
SAMTER - H. ,2537,NA
SAMUEL - Salomon - Dr. - auch Sally S. - Pseudonym: Theologus ,2538,http://d-nb.info/gnd/118844016
SANDER - David - Dr. ,2539,NA
SANDLER - Neumann - Dr. ,2540,NA
SÄNGER - Hermann Max - Dr. ,2541,NA
SÄNGER - Hirsch - Dr. - auch Naftali Zwi S. ,2542,NA
SÄNGER - Jacob Hirsch - Dr. ,2543,NA
SARETZKI - Adalbert ,2544,NA
SCHEFTELOWITZ - Isidor Jitzchak - Prof. Dr. ,2545,http://d-nb.info/gnd/117192813
SCHEUERMANN - Siegfried - Dr. ,2546,NA
SCHIFF - Hugo - Dr. ,2547,http://d-nb.info/gnd/1053285787
SCHIFFER - Sinai - Dr. ,2548,http://d-nb.info/gnd/1022980262
SCHLESINGER - Abraham - Dr. ,2549,NA
SCHLESINGER - Emil - Dr. ,2550,NA
SCHLESINGER - Moses - Dr. ,2551,NA
SCHLESINGER - Simon Siegfried - Dr. ,2552,NA
SCHLESSINGER - Gustav Isidor ,2553,NA
SCHLESSINGER - Lazarus - auch Elieser Zvi ,2554,NA
SCHMALZBACH - Leon Leopold ,2555,NA
SCHMUCKLER. ,2556,NA
SCHÖNBERGER - Davin - Dr. - auch David Sch. ,2557,NA
SCHÖNBERGER - Philipp - Dr. - Pseudonym: Philipp BELMONTE ,2558,NA
SCHORNSTEIN - Max Mordechai - Dr. ,2559,NA
SCHORSCH - Emil - Dr. ,2560,http://d-nb.info/gnd/1035135353
SCHREIBER - Emanuel - Dr. - Pseudonym Theologus ,2561,http://d-nb.info/gnd/1032617101
SCHREIBER - Hermann - Dr. ,2562,NA
SCHÜFTAN - Max - Dr. ,2563,NA
SCHÜLER - Salomon Seev - Dr. - franz. SCHULER ,2564,NA
SCHÜLER - Samuel Chaim - Dr. ,2565,NA
SCHWAB - Jacques ,2566,NA
SCHWAB - Simon ,2567,http://d-nb.info/gnd/133163903
SCHWARZ - Adolf Arye - Prof. Dr. ,2568,http://d-nb.info/gnd/1014633354
SCHWARZ - Bernard Émile - Dr. ,2569,NA
SCHWARZ - Joseph ,2570,NA
SCHWEIZER - Abraham - Dr. ,2571,NA
SELIGKOWITZ - Benzion - Dr. ,2572,NA
SELIGMANN - Cäsar - Dr. ,2573,http://d-nb.info/gnd/117474010
SELIGSOHN - Rudolf Arnold Sylvester - Dr. ,2574,http://d-nb.info/gnd/125856660
SELVER - David - Dr. ,2575,NA
SHERMAN - Stephen ,2576,NA
SILBERBERG - Elias - Dr. ,2577,NA
SILBERBERG - Moritz - Dr. ,2578,NA
SILBERSTEIN - Emil - Dr. ,2579,NA
SILBERSTEIN - Siegfried - Dr. ,2580,NA
SIMONSOHN - Max - Dr. ,2581,NA
SINGER - Adolf Ascher - Dr. ,2582,NA
SINGER - Moritz Moses - Dr. ,2583,NA
SINGER - Salomon - Dr. ,2584,NA
SINGERMANN - Felix Schmuel - Dr. ,2585,http://d-nb.info/gnd/140193936
SOBER - Karl Heinz. ,2586,NA
SONDERLING - Jakob - Dr. ,2587,NA
SPAK - Isaak - Dr. - aus Danzig. ,2588,NA
SPIEGEL - Samson - auch Simon S. ,2589,NA
SPITZ - Ignatz Joseph - Dr. ,2590,NA
SPITZER - Abraham Samuel Benjamin - Dr. ,2591,NA
STARIPOLSKI - Maximilian - Dr. ,2592,NA
STECKELMACHER - Ernst - Dr. ,2593,NA
STECKELMACHER - Moritz Mosche - Dr. ,2594,NA
STEIN - Isaak - Dr. ,2595,NA
STEIN - Leopold - Dr. ,2596,NA
STEIN - Ludwig Elieser - Dr. ,2597,NA
STEIN - Salomon - Dr. - auch Salo S. ,2598,NA
STEIN - Salomon - Dr. - auch Salo S. ,2599,NA
STEIN - Siegmund Salomo Dow - Dr. ,2600,NA
STEINBERG - Eli ,2601,NA
STEINGUT - A. - Dr. ,2602,NA
STEINTHAL - Fritz-Leopold - Dr. ,2603,NA
STERN - Benjamin - Dr. ,2604,NA
STERN - Jakob ,2605,NA
STERN - Moritz Mosche - Dr. ,2606,NA
STEUER - Ulrich B. - Dr. - amerik. Ulrick ST. ,2607,NA
STIEBEL - Salomon - Dr. ,2608,NA
STIER - Josef-Salomon - Dr. ,2609,http://d-nb.info/gnd/1082354171
STÖSSEL - David - Dr. ,2610,NA
STRANZ - Reinhard - auch Richard S. (?) ,2611,NA
STRASSBURGER - Ferdinand - Dr. ,2612,NA
STRASSBURGER - Jesaias ,2613,NA
STRAUSS - Herbert Arthur - Prof. Dr. ,2614,NA
SWARSENSKI - Manfred Erich - Dr. - auch SWARENSKI ,2615,NA
TANNENBERG - Isaak ,2616,NA
TÄNZER - Aron Arnold - Dr. ,2617,NA
TAWROGI - Abraham - Dr. ,2618,http://d-nb.info/gnd/1051149657
TEICHNER - Wilhelm - Dr. ,2619,NA
THEODOR - Julius Jehuda Noah - Dr. ,2620,NA
TIKTIN - Salomon - Dr. ,2621,NA
TIRSCHTIGEL - Curt - Dr. ,2622,NA
TREITEL - Leopold - Dr. ,2623,http://d-nb.info/gnd/1012367827
TREPP - Leo - Prof. Dr. ,2624,NA
UCKO - Siegfried Sinai - Dr. ,2625,http://d-nb.info/gnd/1029973814
UHRY - Lucian - Dr. ,2626,NA
UHRY - Simon-Adolphe - auch URY ,2627,NA
ULMO - Marcus Meier - auch ULLMO ,2628,http://d-nb.info/gnd/-
UNNA - Isak - Dr. ,2629,http://d-nb.info/gnd/117310212
VAN DER ZYL - Werner - Dr. ,2630,NA
VEIS - Alfred - Dr. ,2631,http://d-nb.info/gnd/-
VICTOR - Arthur Elieser - Dr. ,2632,http://d-nb.info/gnd/-
VOGEL - Joseph - Dr. ,2633,http://d-nb.info/gnd/-
VOGELSTEIN - Hermann - Dr. ,2634,http://d-nb.info/gnd/139792589
VOGELSTEIN - Max - Dr. ,2635,http://d-nb.info/gnd/1047652307
VOOS - Julius - Dr. ,2636,http://d-nb.info/gnd/125633998
WACHENHEIMER - Gustav - Dr. ,2637,NA
WAHL - Benjamin ,2638,http://d-nb.info/gnd/-
WAHRMANN - Nachum Israel - Dr. ,2639,http://d-nb.info/gnd/105528589X
WALLACH - Luitpold - Prof. Dr. ,2640,http://d-nb.info/gnd/118771108
WALTER - Gotthilf - Dr. ,2641,http://d-nb.info/gnd/128124679
WALTER - Isidor - Dr. ,2642,http://d-nb.info/gnd/128124695
WARSCHAUER - Malvin - Dr. ,2643,NA
WASSERMANN - Moses Samson - Dr. ,2644,NA
WECHSBERG - Bernhard ,2645,NA
WEDELL - Abraham - Dr. ,2646,http://d-nb.info/gnd/1012586545
WEIL. ,2647,NA
WEIL - Arthur Ephraim - Dr. ,2648,NA
WEIL - Isaac ,2649,NA
WEIL - Julius ,2650,NA
WEILL. ,2651,NA
WEILL - Edmund - Dr. - auch WEIL ,2652,NA
WEILL - Ernest - Dr. - auch Ernst WEIL ,2653,NA
WEILL - Isidore - auch WEIL ,2654,NA
WEILL - Kaufmann - Dr. ,2655,NA
WEINBERG - A. M. ,2656,NA
WEINBERG - Jechiel Jakob - Dr. ,2657,NA
WEINBERG - Magnus Menachem - Dr. ,2658,http://d-nb.info/gnd/117262277
WEINGARTEN - Laser - Dr. ,2659,NA
WEISS - Chaim ,2660,NA
WEISS - David - Dr. ,2661,NA
WEISS - Joseph - Dr. ,2662,NA
WEISS - Samson Raphael - Dr. - auch S. R. WEISZ ,2663,NA
WEISS - Theodor - Dr. - auch WEISZ - auch Benjamin Seew W. ,2664,NA
WEISSE - Samson - Dr. ,2665,NA
WERNER - Mose Cossmann - Prof. Dr. ,2666,NA
WEYL - Arthur. ,2667,NA
WEYL - Heinrich Chajim Jehuda - Dr. - auch Heimann Lewin W. ,2668,NA
WEYL - Michael Max Mordechai - Dr. ,2669,NA
WIENER - Elie Joseph - Dr. ,2670,NA
WIENER - Max - Dr. ,2671,http://d-nb.info/gnd/119109220
WIESEL - Heinrich ,2672,NA
WIESEN - Josef - Dr. ,2673,NA
WILDE - Georg - Dr. ,2674,NA
WILHELM - Kurt - Dr. ,2675,http://d-nb.info/gnd/117380989
WIMPHEN - Michel ,2676,NA
WINTER - David Alexander - Dr. ,2677,NA
WINTER - Jakob - Prof. Dr. ,2678,NA
WINTER - Moritz - Dr. ,2679,NA
WOCHENMARK - Josef - Dr. - auch WOCHENMARKT ,2680,NA
WOHLBERG - Robert - Dr. ,2681,NA
WOHLGEMUTH - Gotthelf Isaiah - Ph. D. ,2682,http://d-nb.info/gnd/104165197X
WOHLGEMUTH - Joseph - Dr. ,2683,NA
WOLF - Albert - Dr. ,2684,NA
WOLF - Benedikt Pinchas - Dr. ,2685,NA
WOLFF - Aron Isak - Dr. ,2686,NA
WOLFF - Jacob - auch Reb Hertz oder Gerson W. ,2687,NA
WOLFF - Zacharias - Dr. - auch WOLF ,2688,NA
WORMS - Moses - Dr. ,2689,NA
WRESCHNER - Leopold - Dr. ,2690,NA
WRZYNSKY - Paul ,2691,NA
WURMSER - Joseph Moïse ,2692,NA
WURMSER - Raphaël - auch R. ben DAVID - R. WORMSER ,2693,NA
ZIEMLICH - Pincus Bernhard - Dr. ,2694,http://d-nb.info/gnd/1067644709
ZIMELS - Julius - Dr. ,2695,http://d-nb.info/gnd/-
ZIMET - Erwin - D.D.h.c. ,2696,http://d-nb.info/gnd/-
ZION - Robert - Dr. ,2697,http://d-nb.info/gnd/131523716
ZIVI - Joseph - Dr. ,2698,NA
ZLOCISTI - Isidor - Dr. ,2699,http://d-nb.info/gnd/127857192
ZOLINSKI - Joseph - Dr. - auch SOLNICK - Schriftstellername: SAMBERT ,2700,http://d-nb.info/gnd/-
ZUCKER - Hans - Dr. - amerik. John ZUCKER ,2701,http://d-nb.info/gnd/-
ZUCKERMANN - Menachem Mendel ,2702,NA
ZUCKERMANN - Simon ,2703,http://d-nb.info/gnd/-
